,Unnamed: 0_x,video_id,views_x,subscriberCount,category_id_1,category_id_2,category_id_10,category_id_15,category_id_17,category_id_19,category_id_20,category_id_22,category_id_23,category_id_24,category_id_25,category_id_26,category_id_27,category_id_28,category_id_29,Unnamed: 0_y,Unnamed: 0.1,trending_date,title,channel_title,category_id,tags,views_y,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,publish_date,days_to_trending,dislike_percentage,like_percentage,sentence_importance
6242,10361,udL4_DvAarw,7135,63019.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2702,2877,2018-05-15,ワンちゃん達のお庭遊び  ‼︎,りりバイオレット,15,[none],7135,630,6,189.0,https://i.ytimg.com/vi/udL4_DvAarw/default.jpg,False,False,False,2018-05-15,0.0,0.009433962264150943,0.9905660377358492,2.503448596165891
6246,10362,i9N1VWXZhKc,40050,3038.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12753,13705,2018-05-15,関学大日大戦アメフット反則シーンその３,日刊スポーツ,24,"日刊スポーツ|""ニッカン""|""NIKKAN""|""築地""|""新聞""|""sports""|""tsukiji""|""japan""|""news""",40050,16,34,13.0,https://i.ytimg.com/vi/i9N1VWXZhKc/default.jpg,False,False,False,2018-05-14,1.0,0.68,0.31999999999999995,2.7744807558465974
6248,10363,hfkcrNDmd9I,188346,2629261.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6410,6857,2018-05-15,ポッキーVS.ポッキー,ポッキー / PockySweets,20,"pockysweets|""ポッキー""|""実況プレイ""|""ゲーム実況""|""YouTube""|""Youtuber""|""pocky""|""game""|""実況""|""ゆーちゅーぶ""|""ユーチューブ""|""犬""|""愛犬""|""実家""|""実写""|""癒し""|""遊ぶ""",188346,14683,79,3037.0,https://i.ytimg.com/vi/hfkcrNDmd9I/default.jpg,False,False,False,2018-05-14,1.0,0.0053515783769136965,0.9946484216230864,1.1964685760991087
6250,10364,MAjY8mCTXWk,916128,1539783.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2454,2609,2018-05-15,"周杰倫 Jay Chou【不愛我就拉倒 If You Don't Love Me, It's Fine】Official MV",杰威爾音樂 JVR Music,10,"周杰倫|""Jay""|""Chou""|""周董""|""周杰伦""|""周傑倫""|""杰威尔""|""周周""|""袁詠琳""|""cindy""|""yen""|""官方""|""高清""|""不愛我就拉倒""|""繁體""|""浩克""|""彈頭""",916128,40491,1043,4746.0,https://i.ytimg.com/vi/MAjY8mCTXWk/default.jpg,False,False,False,2018-05-14,1.0,0.02511195646939857,0.9748880435306014,4.380943261408271
6252,10365,WePBbyNaXfg,56992,209495.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18959,20306,2018-05-15,シバターが５月１０日にゴッド打ったらこうなる【スロットを辞めたい】【今日のPGG】,パチンコ・パチスロ日本代表ｃｈ,27,[none],56992,392,301,102.0,https://i.ytimg.com/vi/WePBbyNaXfg/default.jpg,False,False,False,2018-05-14,1.0,0.4343434343434344,0.5656565656565655,4.2019016599470085
6254,10370,BABm3gShfyc,34743,707138.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1717,1857,2018-05-15,【替え歌】Choo Choo TRAIN『収入増えん』- EXILE　うた：たすくこま,たすくこま,10,"UCxkjgt_ePhbOoCRPr0szT8Q|""たすくこま""|""替え歌""|""EXILE""|""Choo Choo TRAIN""|""チューチュートレイン""|""エグザイル""|""面白い""|""収入増えん""|""歌ってみた""|""カバー""|""Cover""",34743,1273,36,337.0,https://i.ytimg.com/vi/BABm3gShfyc/default.jpg,False,False,False,2018-05-14,1.0,0.02750190985485103,0.9724980901451492,2.8761363322934828
6256,10372,Lq0phHDy7-w,117674,434802.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14379,15464,2018-05-15,釣ったその場でお刺身に‼味噌汁付き,釣りいろは,24,"青物|""ブリ""|""ヒラマサ""|""磯""|""釣り""|""フィッシング""|""刺身""|""アウトドア""",117674,2941,85,251.0,https://i.ytimg.com/vi/Lq0phHDy7-w/default.jpg,False,False,False,2018-05-14,1.0,0.02808988764044944,0.9719101123595506,2.9393239916144847
6258,10377,rucWeEnSWeQ,312310,1376906.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15634,16817,2018-05-15,Deweni Inima | Episode 331 14th May 2018,TV Derana,24,"Sri Lanka|""Sinhala""|""TV Derana""|""Derana""|""DTV""|""Lanka""|""Premium""|""Entertainment""|""Deweni Inima""|""Dewana Inima""|""Deveni Inima""|""Devana Inima""|""Cricket""|""Sri Lanka Cricket""|""Cricket Match""|""Dawana Inima""|""Deweni Enima""|""Deveni Enima""|""Deweni""|""02nd Innings""|""Innings""|""Second Inning""|""Cricket Team""|""Saranga Mendis""|""Janaka Siriwardana""|""Sidu""|""Saman Edirimuni""|""Best Teledrama""|""Sri Lankan Teledrama""|""Top Teledrama""|""Sri Lanka's Best""|""Play Cricket""|""Love""|""Romantic""|""School""|""School Love""|""Adventure""|""Fight""",312310,1988,330,444.0,https://i.ytimg.com/vi/rucWeEnSWeQ/default.jpg,False,False,False,2018-05-14,1.0,0.14236410698878346,0.8576358930112166,2.7254864044707574
6260,10379,CY1lv82ukDo,4038,4699.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6807,7284,2018-05-15,シャンシャン　おりんごはねんねして食べるといいんだよ　母の日だからママにたくさんのおやつママ良かったね,ぱんだしゃん,22,[none],4038,75,1,4.0,https://i.ytimg.com/vi/CY1lv82ukDo/default.jpg,False,False,False,2018-05-14,1.0,0.013157894736842105,0.986842105263158,4.433472461992321
6262,10382,WkGBHtWqjP0,11219,4122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10350,11118,2018-05-15,【藤井聡太】凄すぎて解説者が解説できてない場面集 Part1,マトメイズワロタ_藤井聡太多め,23,"藤井聡太|""解説者""|""動画集""|""おもしろ""|""おもしろ動画""|""驚愕""|""びっくり""|""将棋""|""解説""|""AI""|""異次元""",11219,38,5,7.0,https://i.ytimg.com/vi/WkGBHtWqjP0/default.jpg,False,False,False,2018-05-03,12.0,0.11627906976744184,0.8837209302325582,3.691766990821925
6263,10385,8xGJlOTh82Y,22406,237041.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12207,13125,2018-05-15,これぞ男飯！絡めるだけでうまい照り焼き丼！,ラブ川食堂,24,"ラブ川|""ラブ川食堂""|""カリスマブラザーズ""|""ジョージ""|""ジロー""|""MINO""|""東海オンエア""|""MAHOTO""|""テツヤ""|""しばゆー""|""りょう""|""としみつ""|""ゆめまる""|""虫眼鏡""|""HIKAKIN""|""料理""|""夕飯""|""ご飯""|""お酒""|""楽しい""|""面白い""|""男飯""|""テリヤキ丼""|""ヨシダソース""",22406,580,27,63.0,https://i.ytimg.com/vi/8xGJlOTh82Y/default.jpg,False,False,False,2018-05-14,1.0,0.044481054365733116,0.9555189456342668,3.0427068137703284
6264,10386,omLml3kilQk,10002,461298.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1510,1638,2018-05-15,A.B.C-Z 5thアルバム「VS 5」特典映像ダイジェスト,ponycanyon,10,"A.B.C-Z|""ABCZ""|""エービーシージー""|""えび""|""ebi""|""エビ""",10002,728,3,0.0,https://i.ytimg.com/vi/omLml3kilQk/default.jpg,True,False,False,2018-05-14,1.0,0.004103967168262654,0.9958960328317372,3.267050961039317
6265,10388,rTjuPetIpeY,130065,1564733.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14530,15627,2018-05-15,【衝撃】金持ちと貧乏人の行動の違い６選 Part2,フェルミ研究所,24,"フェルミ研究所|""フェルミ""|""不思議""|""雑学""|""衝撃""|""お金持ち""|""貧乏""|""行動""|""違い""",130065,1561,241,690.0,https://i.ytimg.com/vi/rTjuPetIpeY/default.jpg,False,False,False,2018-05-14,1.0,0.13374028856825748,0.8662597114317425,3.1802668467287067
6266,10389,0AFu6LQMXZU,3082,343271.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18988,20335,2018-05-15,堀江貴文のQ&A「不安になるな！！」〜vol.1043〜,堀江貴文,28,"堀江貴文|""ホリエモン""|""堀江""|""貴文""|""寺田有希""|""人気""|""楽しい""|""面白い""|""ビジネス""|""Business""|""Good""|""Fun""|""Like""|""Happy""|""Takafumi""|""Horie""|""Q&A""|""YouTube""|""Popular""|""東京倉庫""|""企業""|""起業""|""仕事""|""いい話""|""話題""|""もぐばん""|""会社""|""悩み""|""解決""|""お金""|""イノベーション""|""転職""|""マネジメント""|""マーケット""|""メルマガ""|""メールマガジン""|""メディア""|""勉強""|""ベンチャー""|""インターネット""|""IT""|""PC""|""成功""|""経済""|""スタートアップ""|""VC""|""投資""",3082,53,8,20.0,https://i.ytimg.com/vi/0AFu6LQMXZU/default.jpg,False,False,False,2018-05-14,1.0,0.13114754098360654,0.8688524590163935,3.0333432080725795
6267,10391,gaV9J_8jPTQ,61295,482009.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13337,14334,2018-05-15,"大食い→大ラーメン計9,2kg超をらーめん梵'sさんで食べた。Eating Giant Ramen over18lb",Dracöがたべしなに。,24,"らーめん|""ラーメン""|""拉麺""|""デカ盛り""|""メガ盛り""|""どらこ""|""ドラコ""|""draco""",61295,1263,105,295.0,https://i.ytimg.com/vi/gaV9J_8jPTQ/default.jpg,False,False,False,2018-05-14,1.0,0.07675438596491227,0.9232456140350878,4.63590838776402
6268,10393,g9akb9qCEeg,48627,100267.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3339,3549,2018-05-15,【秋田犬ゆうき】助手席で大人しいので色々出掛けられる【akita dog】,秋田犬げんき,15,"秋田犬|""げんき""|""akita""|""inu""|""dog""|""Akita (dog)""|""子犬""|""puppy""|""ゆうき""|""２０１８年""",48627,2018,20,188.0,https://i.ytimg.com/vi/g9akb9qCEeg/default.jpg,False,False,False,2018-05-14,1.0,0.009813542688910696,0.9901864573110892,3.6164979865049465
6269,10394,CV6MQ_BHXkE,7639,137777.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7224,7744,2018-05-15,採った山菜を料理して晩ごはん,くーねる,22,"山菜採り|""山菜""|""料理""|""ウルイ""|""アイコ""|""シオデ""|""ウド""|""ミヤマイラクサ""|""ギボウシ""|""自給自足""|""Mountain Vegetable""",7639,277,10,54.0,https://i.ytimg.com/vi/CV6MQ_BHXkE/default.jpg,False,False,False,2018-05-14,1.0,0.03484320557491289,0.9651567944250872,2.7120472490949945
6270,10395,1Q68Pkruqkk,47180,156125.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4399,4695,2018-05-15,とっても恥ずかしいモジャモジャの女,マスゲン釣りチャンネル,17,"マスゲン|""ますげん""|""釣りガール""|""釣り""|""バス釣り""|""バスフィッシング""|""フィッシング""|""ブラックバス""|""リール""|""琵琶湖""|""bass""|""fishing""",47180,620,61,176.0,https://i.ytimg.com/vi/1Q68Pkruqkk/default.jpg,False,False,False,2018-05-14,1.0,0.08957415565345081,0.9104258443465492,2.0669299734670017
6271,10396,TE0dHIr_5OU,2074,12077.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5690,6088,2018-05-15,艦これil-2　七十七隻目　北方海域艦隊決戦　2マス目　高画質版,コーポラルザーン,20,"艦これ|""IL-2""",2074,110,2,9.0,https://i.ytimg.com/vi/TE0dHIr_5OU/default.jpg,False,False,False,2018-05-14,1.0,0.017857142857142856,0.9821428571428572,3.7856182896806754
6272,10400,Srk4_84pkbc,20007,180259.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5858,6281,2018-05-15,『レインボーシックス　シージ』「Operation PARA BELLUM」新オペレーター「ALIBI」紹介トレーラー,UBIJAPAN,20,"シージ|""FPS""|""TPS""|""esports""|""オーバーウォッチ""|""スプラトゥーン""|""R6S""|""シューター""|""Ubisoft""|""UBI""|""ユービーアイ""|""ユービーアイソフト""|""イタリア""|""ヴィラ""|""オペレーター""|""レインボー""|""虹6""",20007,619,12,169.0,https://i.ytimg.com/vi/Srk4_84pkbc/default.jpg,False,False,False,2018-05-15,0.0,0.01901743264659271,0.9809825673534072,3.25970257539451
6273,10402,eB51lAlNZqk,31354,316964.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12495,13433,2018-05-15,北極#01 髭原人&チリ微糖［でちゃう!］,でちゃう! WEBちゃんねる,24,"北極|""スロット""|""パチスロ""|""でちゃう!""|""髭原人""|""チリ微糖""|""グランパ""|""中野""|""大久保""|""ハナハナ""|""グレートキング""|""番長3""|""魔法少女まどか☆マギカ""|""まどマギ""|""クランキーセレブレーション""|""クランセ""|""ジャグラー""|""ノリ打ち""|""ご褒美""",31354,205,168,44.0,https://i.ytimg.com/vi/eB51lAlNZqk/default.jpg,False,False,False,2018-05-14,1.0,0.450402144772118,0.5495978552278821,2.8969937796444647
6274,10404,us45gH8T1r0,60250,741581.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19115,20503,2018-05-15,【渡辺リサ】YouTube始めてさっそく炎上してしまう,【いじりネタ系youtuber】よりひと,29,"渡辺リサ|""あいなん【JK YouTuber】""|""よりひと""",60250,2721,82,865.0,https://i.ytimg.com/vi/us45gH8T1r0/default.jpg,False,False,False,2018-05-14,1.0,0.029254370317516945,0.9707456296824828,2.907414554538916
6275,10405,WCuv0Gk-Rwk,14334,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11869,12746,2018-05-15,悪質タックルについて日大広報はあくまでシラを切り続け炎上！アメフト部の恐ろしさが露見,芸能ホットニュース,24,"芸能ホットニュース|""日大悪質タックル問題""|""危険タックル""|""殺人タックル""|""日大 関学""|""アメフト""|""日大 宮川""|""日大 監督""",14334,35,8,25.0,https://i.ytimg.com/vi/WCuv0Gk-Rwk/default.jpg,False,False,False,2018-05-14,1.0,0.18604651162790686,0.813953488372093,4.066375974696181
6276,10406,CWuj98uFNUU,183033,1555120.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18724,20067,2018-05-15,【瀬戸弘司のカメラ雑談】旅行用に新しいビデオカメラを買いました。,瀬戸弘司 / Koji Seto,26,"瀬戸弘司|""カメラ""|""旅行""|""レンズ""|""カシオ""|""コンデジ""|""一眼レフ""|""カメラ選び""|""スマホ""|""インカメラ""|""画質""|""音質""|""キヤノン""|""Panasonic""|""xperia""|""エクスペリア""|""sony""|""ソニー""|""ハンディカム""",183033,3001,240,797.0,https://i.ytimg.com/vi/CWuj98uFNUU/default.jpg,False,False,False,2018-05-13,2.0,0.07405121875964209,0.925948781240358,3.469133654072563
6277,10409,rWGZ6pbQl7Q,4468,19348.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1411,1531,2018-05-15,Jリーグ25周年記念 春畑道哉『J'STHEME（Jのテーマ）25th ver.』 トレーラー【Jリーグオフィシャルテーマソング】,TUBE Official YouTube Channel,10,"TUBE|""春畑道哉""|""ギター""|""ギタリスト""|""インスト""|""フジテレビ""|""野球中継""|""松本孝弘""|""B'z""|""布袋寅泰""|""Jリーグ""|""サッカー""|""J'S THEME""|""押尾コータロー""|""沖仁""|""MIYAVI""|""葉加瀬太郎、ジーコ""|""Ken""|""Fender""|""大黒摩季""|""三浦知良、カズ、中田""|""Jリーグ25周年""|""国立競技場""|""横浜Fマリノス""|""町田ゼルビア""|""川淵三郎""",4468,162,0,6.0,https://i.ytimg.com/vi/rWGZ6pbQl7Q/default.jpg,False,False,False,2018-05-14,1.0,0.0,1.0,3.2359484336814424
6278,10411,vAuJzehUsZQ,24053,395275.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18376,19715,2018-05-15,とろ〜り 濃厚 タピオカ杏仁豆腐の作り方【kattyanneru】,kattyanneru/かっちゃんねる,26,"タピオカ|""杏仁豆腐""|""中華""|""杏仁""|""杏仁霜""|""スイーツ""|""料理""|""レシピ""|""作り方""|""かっちゃんねる""|""kattyanneru""",24053,845,15,115.0,https://i.ytimg.com/vi/vAuJzehUsZQ/default.jpg,False,False,False,2018-05-14,1.0,0.017441860465116282,0.9825581395348836,2.865926593176279
6279,10412,QkzQCqFFNpA,20481,106230.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3002,3202,2018-05-15,海外で保護した子猫　日本のちゅーるをめっちゃ気に入る！もっと寄こせ！w,Afro Blue,15,"猫|""ねこ""|""ネコ""|""子猫""|""可愛い""|""かわいい""|""和む""|""癒し""|""甘える""|""会話""|""嬉しい""|""喜ぶ""|""可笑しい""|""笑える""|""Afro Blue""|""Cats""|""funny""|""cute""|""unique""|""Animal""|""Animals""|""Pets""|""mew""|""meow""|""friendship""|""kitten""|""talking cat""|""ちゅーる""|""食べる""|""舐める""|""お気に入り""|""怪我""|""保護""|""保護猫""|""エリザベスカラー""|""餌""|""おやつ""",20481,1376,10,127.0,https://i.ytimg.com/vi/QkzQCqFFNpA/default.jpg,False,False,False,2018-05-14,1.0,0.007215007215007216,0.9927849927849928,3.876626463494597
6280,10414,MaC4JSaYMH4,7916,28951.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5773,6183,2018-05-15,Life goes on ～人生は続く～ 2nd session 第三話,TRPGチャンネルぱぱびっぷ,20,"クトゥルフ神話TRPG|""ぱぱ☆vip""|""papavip""|""肉声セッション""|""チェッカー卓""",7916,350,3,65.0,https://i.ytimg.com/vi/MaC4JSaYMH4/default.jpg,False,False,False,2018-05-14,1.0,0.0084985835694051,0.9915014164305948,3.3039008469382214
6281,10416,dzv7dOX3vyI,392137,6561428.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15868,17070,2018-05-15,"Kapuso Mo, Jessica Soho: Tindera ng isda noon, milyonaryo na ngayon",GMA Public Affairs,24,"GMA|""GMA Network""|""Kapuso Mo Jessica Soho""|""KMJS""|""Jessica Soho""|""Kapuso Mo Jessica Soho 2018""|""Kapuso Mo Jessica Soho GMA""|""KMJS full episode""|""KMJS May 13 2018""|""KMJS 051318""|""KMJS GMA News""|""Kapuso Mo Jessica Soho May 13 2018""|""KMJS 2018""|""KMJS tindera ng isda milyonaryo na ngayon""|""tindera ng isda milyonaryo na""|""Nova Fossgard""|""Purley Language College""|""Kapuso Mo Jessica Soho May 13""|""KMJS GMA""",392137,4651,183,592.0,https://i.ytimg.com/vi/dzv7dOX3vyI/default.jpg,False,False,False,2018-05-14,1.0,0.037856847331402564,0.9621431526685974,3.2982189844725878
6282,10420,pxkTqIHjMpo,7794,129445.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16996,18246,2018-05-15,韓国で北朝鮮ブーム！兄〇し将軍だってこと忘れてない？ナッツ姫よりずっとマシ？,KAZUYA CHANNEL GX,25,"KAZUYA|""KAZUYA Channel""|""カズヤ""|""カズヤチャンネル""|""オンザボード""|""和田憲治""|""北朝鮮""|""朝鮮情勢""|""金正恩""|""文在寅""|""イラン""|""核合意""|""トランプ大統領""|""離脱""|""ボルトン""|""鳩山由紀夫""|""リビア方式""|""経済制裁""|""査察""|""経済支援""|""ドローン""|""カダフィ""|""板門店""|""JSA""|""映画セット""|""観光客""|""非武装地帯""|""南北首脳""|""パク・チャヌク""|""南北融和""|""平壌冷麺""|""韓国""|""ブーム""|""ナッツ姫""|""大韓航空""|""パワハラ""|""ナッツリターン""|""サイレントインベージョン""|""対話ムード""",7794,206,5,36.0,https://i.ytimg.com/vi/pxkTqIHjMpo/default.jpg,False,False,False,2018-05-14,1.0,0.023696682464454968,0.9763033175355452,4.01618691463516
6283,10421,uHrufhndW5o,73016,422436.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13595,14611,2018-05-15,【泣かない為の立ち回り!!】回胴チャレンジャーもっくん(補欠)第4話【マルハン津店】,ScooP!tv,24,"ScooP!tv|""パチスロ""|""パチンコ""|""スロット""|""凱旋""|""沖ドキ""|""ハナハナ""|""マルハン""|""津""|""もっくん""|""チャレンジャー""|""Ritz""|""ふじもん""|""立ち回り""|""解説""|""BIG""|""REG""|""ファンタジスタ""",73016,1250,333,287.0,https://i.ytimg.com/vi/uHrufhndW5o/default.jpg,False,False,False,2018-05-14,1.0,0.2103600758054328,0.7896399241945673,3.851527631127186
6284,10427,08JOuj_EnoA,8939,49523.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11555,12390,2018-05-15,Xperia™XZ2 Premium SOV38　プロモーションムービー,sonyxperiajp,24,"Xperia|""Xperia XZ2 Premium""|""ソニーモバイル""|""Sony Mobile""|""Sony""|""ソニー""|""エーユー""|""au""|""スマホ""",8939,137,7,0.0,https://i.ytimg.com/vi/08JOuj_EnoA/default.jpg,True,False,False,2018-05-14,1.0,0.04861111111111111,0.9513888888888888,2.749065651099228
6285,10431,UyoiTExWcNA,9735,258.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7396,7935,2018-05-15,"BABYMETAL? - Elevator - Houston, TX 5-13-18",JasonTheMagnificent,22,BABYMETAL,9735,130,3,16.0,https://i.ytimg.com/vi/UyoiTExWcNA/default.jpg,False,False,False,2018-05-14,1.0,0.022556390977443608,0.9774436090225564,2.5394171566818544
6286,10433,OMyWosb8Jl0,36293,191718.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18432,19772,2018-05-15,【母の日】イチゴ狩りのお土産で作ったレアチーズケーキ,Y. LIFE STYLE,26,"Y.LIFESTYLE|""ystyle""|""ワイライフスタイル""|""白黒""|""収納""|""インテリア""|""暮らし""|""モノトーン""|""主婦""|""掃除""|""生活""|""ライフハック""|""母の日""|""イチゴ狩り""|""レアチーズケーキ""",36293,1035,479,169.0,https://i.ytimg.com/vi/OMyWosb8Jl0/default.jpg,False,False,False,2018-05-14,1.0,0.31638044914134744,0.6836195508586526,3.0435841247955158
